transaction_id,account_id,transaction_date,transaction_time,amount,merchant_name,merchant_category,location,card_present,fraud_type,risk_score
TXN001231,ACC89487,2025-10-22,17:21:32,1906.02,SuperMart Online,Retail,So Paulo Brazil,false,counterfeit_merchant,72
TXN001232,ACC33421,2025-10-31,05:58:32,1401.53,Precious Stones Co,Jewelry,Sydney Australia,false,stolen_card,95
TXN001233,ACC33395,2025-10-26,10:26:00,6873.65,Travel Agency Pro,Travel,Mexico City Mexico,false,stolen_card,84
TXN001234,ACC73794,2025-11-04,22:14:07,1617.73,Casino Royal,Gambling,Rome Italy,false,unauthorized_transaction,88
TXN001235,ACC93488,2025-11-12,02:16:19,1672.05,Travel Agency Pro,Travel,Berlin Germany,false,skimming_attack,94
TXN001236,ACC84777,2025-11-10,19:20:05,506.17,Digital Coin Trade,Cryptocurrency,Vancouver Canada,false,friendly_fraud,96
TXN001237,ACC88829,2025-11-09,20:53:13,6242.69,Shopping Express,Retail,Berlin Germany,false,friendly_fraud,98
TXN001238,ACC95568,2025-11-09,07:23:27,238.78,Travel Agency Pro,Travel,Malta,false,card_not_present,70
TXN001239,ACC62220,2025-10-24,12:01:32,4463.00,Shopping Express,Retail,London UK,false,identity_theft,92
TXN001240,ACC90859,2025-11-14,19:19:13,5195.35,Web Services Plus,Online Services,Paris France,false,card_not_present,91
TXN001241,ACC78471,2025-10-25,18:03:10,1048.30,Gadget Store,Electronics,Chicago IL USA,false,card_testing,72
TXN001242,ACC61925,2025-10-25,14:53:57,8551.23,Shopping Express,Retail,Tokyo Japan,false,phishing_scam,85
TXN001243,ACC21710,2025-11-05,18:09:30,1772.33,Casino Royal,Gambling,Berlin Germany,false,card_not_present,91
TXN001244,ACC41483,2025-10-16,09:29:04,357.84,Online Casino Games,Gambling,Nairobi Kenya,false,account_takeover,93
TXN001245,ACC24723,2025-11-14,00:12:17,9106.46,Fashion Elite,Fashion,Vancouver Canada,false,counterfeit_merchant,88
TXN001246,ACC97657,2025-11-03,11:24:29,921.47,Shopping Express,Retail,Mexico City Mexico,false,phishing_scam,94
TXN001247,ACC42131,2025-11-02,05:14:13,481.43,Digital World,Electronics,Mexico City Mexico,false,recurring_fraud,87
TXN001248,ACC54489,2025-10-28,02:04:40,4836.97,Tech Gadgets Pro,Electronics,So Paulo Brazil,false,recurring_fraud,85
TXN001249,ACC30353,2025-10-30,17:34:18,364.76,International Wire Transfer,Financial Services,Cairo Egypt,false,recurring_fraud,72
TXN001250,ACC98562,2025-10-31,13:57:53,5685.79,Gold & Gems,Jewelry,Berlin Germany,false,friendly_fraud,88
TXN001251,ACC83608,2025-11-07,09:16:41,1903.54,ATM Withdrawal,Cash,Nairobi Kenya,false,chargeback_fraud,85
TXN001252,ACC39694,2025-10-18,19:40:40,1829.17,Tech Haven,Electronics,Cairo Egypt,true,friendly_fraud,83
TXN001253,ACC97734,2025-10-29,01:27:01,410.71,Casino Royal,Gambling,Rome Italy,true,chargeback_fraud,87
TXN001254,ACC31150,2025-11-03,04:08:04,686.44,Diamond Gallery,Jewelry,Rome Italy,true,card_testing,91
TXN001255,ACC16299,2025-11-12,18:53:21,4221.58,Cash Advance,Cash,Toronto Canada,false,account_takeover,94
TXN001256,ACC70145,2025-11-05,18:47:32,2387.83,Digital Coin Trade,Cryptocurrency,Nairobi Kenya,false,identity_theft,93
TXN001257,ACC57533,2025-11-07,02:11:08,428.28,Shopping Express,Retail,Nairobi Kenya,false,stolen_card,85
TXN001258,ACC68610,2025-11-13,00:27:42,3341.90,Luxury Fashion,Fashion,Hong Kong,false,phishing_scam,98
TXN001259,ACC29060,2025-11-04,19:02:20,8775.05,Digital Platform,Online Services,Istanbul Turkey,false,skimming_attack,95
TXN001260,ACC56167,2025-10-22,20:17:53,393.22,Global Payments,Financial Services,Cairo Egypt,false,account_takeover,86
TXN001261,ACC53273,2025-11-02,10:03:41,8104.92,International Wire Transfer,Financial Services,Los Angeles CA USA,false,counterfeit_merchant,92
TXN001262,ACC26290,2025-10-29,07:05:52,359.13,Poker Masters,Gambling,Paris France,false,chargeback_fraud,81
TXN001263,ACC54828,2025-11-01,04:15:58,1626.70,Money Withdrawal,Cash,Toronto Canada,false,counterfeit_merchant,91
TXN001264,ACC39026,2025-10-28,21:52:57,1383.41,Retail Galaxy,Retail,Cairo Egypt,false,synthetic_identity,94
TXN001265,ACC92747,2025-11-01,06:25:32,4855.13,Bet Palace,Gambling,Buenos Aires Argentina,false,wire_fraud,94
TXN001266,ACC70486,2025-11-07,01:52:01,237.12,Jewel Paradise,Jewelry,Tokyo Japan,true,skimming_attack,89
TXN001267,ACC47489,2025-10-29,08:19:59,834.14,Money Withdrawal,Cash,Tokyo Japan,true,recurring_fraud,92
TXN001268,ACC55520,2025-11-07,23:07:52,2263.96,Bet Palace,Gambling,Rome Italy,false,recurring_fraud,97
TXN001269,ACC69164,2025-10-24,02:43:43,671.56,Digital World,Electronics,Rome Italy,true,stolen_card,83
TXN001270,ACC20015,2025-10-18,12:16:06,6306.59,Luxury Fashion,Fashion,Beijing China,true,card_not_present,99
TXN001271,ACC76391,2025-10-17,17:42:25,366.67,Luxury Fashion,Fashion,Vancouver Canada,true,chargeback_fraud,99
TXN001272,ACC86645,2025-10-21,10:07:36,278.04,Hotel Booking Express,Travel,Rome Italy,false,synthetic_identity,86
TXN001273,ACC26362,2025-10-23,18:56:45,7429.72,Bitcoin Hub,Cryptocurrency,Hong Kong,false,recurring_fraud,99
TXN001274,ACC76423,2025-10-21,02:46:31,6831.16,Cash Advance,Cash,Cairo Egypt,true,wire_fraud,88
TXN001275,ACC59060,2025-11-06,20:19:32,941.33,Global Payments,Financial Services,Paris France,false,skimming_attack,91
TXN001276,ACC90997,2025-10-20,10:23:52,488.72,Cash Advance,Cash,Mexico City Mexico,false,card_testing,93
TXN001277,ACC72890,2025-10-26,08:52:56,4311.66,Shopping Express,Retail,Berlin Germany,false,wire_fraud,94
TXN001278,ACC32831,2025-10-27,01:44:17,1359.34,Poker Masters,Gambling,Berlin Germany,false,recurring_fraud,94
TXN001279,ACC46126,2025-10-20,20:26:12,2575.43,Poker Masters,Gambling,Istanbul Turkey,true,identity_theft,94
TXN001280,ACC16491,2025-11-01,11:07:38,1831.53,Luxury Watches Ltd,Jewelry,Mexico City Mexico,false,identity_theft,87
TXN001281,ACC74984,2025-10-30,07:17:15,519.19,Subscription Services Pro,Online Services,Hong Kong,false,synthetic_identity,95
TXN001282,ACC67121,2025-10-27,00:14:31,5080.78,Bet Palace,Gambling,Tokyo Japan,true,wire_fraud,93
TXN001283,ACC65890,2025-10-30,18:21:59,415.33,Gadget Store,Electronics,Lagos Nigeria,false,account_takeover,99
TXN001284,ACC81738,2025-11-05,22:42:37,592.72,Electronics Express,Electronics,Beijing China,false,account_takeover,82
TXN001285,ACC99422,2025-11-05,04:01:26,1711.57,Hotel Booking Express,Travel,Vancouver Canada,false,card_not_present,86
TXN001286,ACC68175,2025-11-03,16:14:22,1818.94,Bet Palace,Gambling,Sydney Australia,false,recurring_fraud,92
TXN001287,ACC39550,2025-10-28,06:57:19,1755.31,Style Boutique,Fashion,Singapore,false,skimming_attack,98
TXN001288,ACC93367,2025-11-13,09:01:10,9032.05,Digital Platform,Online Services,So Paulo Brazil,true,account_takeover,86
TXN001289,ACC76666,2025-10-26,21:42:42,1913.55,Retail Galaxy,Retail,Rome Italy,false,unauthorized_transaction,95
TXN001290,ACC22549,2025-10-31,21:28:53,6852.06,Bitcoin Hub,Cryptocurrency,Hong Kong,false,wire_fraud,88
TXN001291,ACC80879,2025-10-15,05:44:12,1455.23,Fashion Elite,Fashion,So Paulo Brazil,false,phishing_scam,88
TXN001292,ACC32487,2025-11-01,02:21:10,3449.78,Digital Coin Trade,Cryptocurrency,Buenos Aires Argentina,false,identity_theft,91
TXN001293,ACC58024,2025-10-26,19:54:43,482.19,Tech Gadgets Pro,Electronics,Toronto Canada,true,wire_fraud,87
TXN001294,ACC91625,2025-10-28,19:56:44,1567.37,Designer Handbags,Fashion,Los Angeles CA USA,false,recurring_fraud,94
TXN001295,ACC39368,2025-10-24,16:31:34,271.34,Bet Palace,Gambling,London UK,false,chargeback_fraud,99
TXN001296,ACC90437,2025-11-01,11:42:36,1783.26,Tech Haven,Electronics,Paris France,false,friendly_fraud,96
TXN001297,ACC45705,2025-11-12,23:47:22,1410.30,Cash Advance,Cash,Hong Kong,false,duplicate_location,96
TXN001298,ACC54520,2025-11-08,08:04:04,2243.23,Shopping Express,Retail,Singapore,false,friendly_fraud,93
TXN001299,ACC61289,2025-11-05,04:57:52,9910.55,Shopping Express,Retail,Tokyo Japan,false,unauthorized_transaction,85
TXN001300,ACC81304,2025-10-15,22:45:17,6775.88,Digital Platform,Online Services,Rome Italy,false,identity_theft,92
TXN001301,ACC34824,2025-11-05,04:39:10,181.96,Premium Electronics,Electronics,Melbourne Australia,true,recurring_fraud,90
TXN001302,ACC57780,2025-10-25,05:33:29,1552.77,Diamond Gallery,Jewelry,Chicago IL USA,false,identity_theft,99
TXN001303,ACC23738,2025-10-25,13:57:32,1399.06,Shopping Express,Retail,Cairo Egypt,false,friendly_fraud,98
TXN001304,ACC54941,2025-10-26,21:50:55,1458.59,Bitcoin Hub,Cryptocurrency,Vancouver Canada,true,account_takeover,97
TXN001305,ACC42350,2025-10-25,21:27:43,1669.14,Crypto Market Pro,Cryptocurrency,Lagos Nigeria,false,identity_theft,98
TXN001306,ACC39485,2025-10-17,17:05:22,641.76,Casino Royal,Gambling,Sydney Australia,false,duplicate_location,75
TXN001307,ACC26052,2025-10-27,00:38:24,840.70,Casino Royal,Gambling,Paris France,false,counterfeit_merchant,90
TXN001308,ACC10573,2025-11-02,11:18:32,1823.43,Premium Electronics,Electronics,So Paulo Brazil,false,unauthorized_transaction,92
TXN001309,ACC88118,2025-10-24,19:13:13,991.51,Gadget Store,Electronics,Los Angeles CA USA,false,synthetic_identity,87
TXN001310,ACC78236,2025-11-13,18:44:31,7916.30,International Wire Transfer,Financial Services,Melbourne Australia,true,wire_fraud,95
TXN001311,ACC75746,2025-11-08,18:30:30,6139.96,Cash Advance,Cash,Tokyo Japan,false,duplicate_location,92
TXN001312,ACC58192,2025-10-22,18:27:24,426.07,ATM Withdrawal,Cash,Lagos Nigeria,false,skimming_attack,89
TXN001313,ACC30714,2025-10-30,02:45:27,6364.26,Global Payments,Financial Services,Tokyo Japan,false,chargeback_fraud,88
TXN001314,ACC89328,2025-11-06,02:59:26,3901.33,Gadget Store,Electronics,Singapore,false,phishing_scam,95
TXN001315,ACC50098,2025-10-28,16:52:37,7773.39,Money Withdrawal,Cash,Cairo Egypt,false,recurring_fraud,91
TXN001316,ACC43874,2025-10-19,17:33:39,9729.49,SuperMart Online,Retail,Beijing China,false,recurring_fraud,78
TXN001317,ACC34006,2025-11-14,17:56:40,6007.26,Luxury Fashion,Fashion,Nairobi Kenya,true,chargeback_fraud,99
TXN001318,ACC69719,2025-10-22,21:15:01,1750.02,Precious Stones Co,Jewelry,Los Angeles CA USA,false,card_testing,89
TXN001319,ACC22728,2025-10-28,03:01:29,6189.15,Retail Galaxy,Retail,Houston TX USA,true,skimming_attack,88
TXN001320,ACC83124,2025-10-25,11:54:24,271.81,Electronics Express,Electronics,Mumbai India,false,account_takeover,93
TXN001321,ACC16092,2025-10-24,09:17:48,522.06,Gadget Store,Electronics,Rome Italy,false,skimming_attack,75
TXN001322,ACC33312,2025-11-13,08:21:08,383.84,Premium Electronics,Electronics,Melbourne Australia,false,synthetic_identity,90
TXN001323,ACC55673,2025-11-12,10:47:30,1206.19,Digital Coin Trade,Cryptocurrency,Los Angeles CA USA,false,stolen_card,89
TXN001324,ACC82221,2025-10-19,07:30:20,1418.37,Crypto Market Pro,Cryptocurrency,Lagos Nigeria,false,duplicate_location,96
TXN001325,ACC72140,2025-10-17,20:22:53,6708.54,Casino Royal,Gambling,Paris France,false,synthetic_identity,85
TXN001326,ACC82600,2025-11-09,00:09:49,8144.39,Subscription Services Pro,Online Services,So Paulo Brazil,true,synthetic_identity,93
TXN001327,ACC91254,2025-11-09,07:41:42,135.07,Style Boutique,Fashion,Toronto Canada,false,phishing_scam,71
TXN001328,ACC42203,2025-10-26,13:25:14,867.32,Digital Platform,Online Services,Cairo Egypt,true,wire_fraud,97
TXN001329,ACC68995,2025-10-27,00:03:06,2327.17,Jewel Paradise,Jewelry,Melbourne Australia,false,phishing_scam,95
TXN001330,ACC25375,2025-11-10,02:46:30,9884.79,Poker Masters,Gambling,Melbourne Australia,false,chargeback_fraud,93
TXN001331,ACC45368,2025-11-11,23:20:53,326.94,Trendy Wear,Fashion,Vancouver Canada,false,synthetic_identity,88
TXN001332,ACC12249,2025-10-20,22:31:41,605.74,Casino Royal,Gambling,Sydney Australia,false,recurring_fraud,99
TXN001333,ACC92700,2025-11-11,17:35:42,1911.18,Jewel Paradise,Jewelry,Buenos Aires Argentina,false,account_takeover,93
TXN001334,ACC59507,2025-10-21,06:36:00,1117.65,Travel Agency Pro,Travel,Toronto Canada,false,counterfeit_merchant,90
TXN001335,ACC70229,2025-10-20,09:07:14,376.10,Style Boutique,Fashion,Mumbai India,false,account_takeover,89
TXN001336,ACC18286,2025-10-25,12:43:18,1768.57,Digital Platform,Online Services,Toronto Canada,false,synthetic_identity,87
TXN001337,ACC30499,2025-11-14,08:31:18,1267.50,Premium Electronics,Electronics,Sydney Australia,false,account_takeover,88
TXN001338,ACC66017,2025-10-18,04:13:10,5323.35,Shopping Express,Retail,Paris France,false,wire_fraud,99
TXN001339,ACC14531,2025-11-02,06:31:44,1981.32,SuperMart Online,Retail,Madrid Spain,false,counterfeit_merchant,96
TXN001340,ACC58109,2025-10-26,20:09:08,233.28,Digital Coin Trade,Cryptocurrency,New York NY USA,false,account_takeover,88
TXN001341,ACC52389,2025-10-28,05:09:18,1609.95,Bet Palace,Gambling,Melbourne Australia,false,account_takeover,82
TXN001342,ACC72901,2025-10-21,11:23:07,1590.96,Designer Handbags,Fashion,Mumbai India,false,account_takeover,90
TXN001343,ACC15091,2025-11-14,23:23:47,1323.95,Subscription Services Pro,Online Services,Madrid Spain,false,unauthorized_transaction,85
TXN001344,ACC12118,2025-10-24,02:15:38,1923.27,Tech Gadgets Pro,Electronics,Madrid Spain,false,friendly_fraud,97
TXN001345,ACC22374,2025-10-28,13:51:25,9556.50,Global Payments,Financial Services,Malta,false,card_testing,92
TXN001346,ACC36921,2025-11-02,17:50:23,66.03,Digital Platform,Online Services,Madrid Spain,false,card_testing,96
TXN001347,ACC90790,2025-11-02,15:13:52,5560.23,Gold & Gems,Jewelry,Lagos Nigeria,true,counterfeit_merchant,87
TXN001348,ACC23878,2025-11-14,21:49:27,1221.00,Diamond Gallery,Jewelry,So Paulo Brazil,false,identity_theft,86
TXN001349,ACC51270,2025-10-24,03:36:48,578.50,Airline Tickets Global,Travel,Hong Kong,false,phishing_scam,91
TXN001350,ACC47608,2025-11-08,13:53:40,245.68,Online Casino Games,Gambling,Hong Kong,false,duplicate_location,94
TXN001351,ACC34288,2025-11-06,07:32:56,807.20,Online Casino Games,Gambling,Dubai UAE,false,skimming_attack,91
TXN001352,ACC78215,2025-11-07,15:49:06,5293.90,Electronics Express,Electronics,Buenos Aires Argentina,false,recurring_fraud,95
TXN001353,ACC37240,2025-11-02,17:07:57,951.74,Hotel Booking Express,Travel,Rome Italy,false,synthetic_identity,73
TXN001354,ACC27237,2025-10-25,05:22:51,5461.53,Trendy Wear,Fashion,Dubai UAE,false,duplicate_location,94
TXN001355,ACC99029,2025-10-15,17:25:01,1697.53,Web Services Plus,Online Services,New York NY USA,false,identity_theft,91
TXN001356,ACC72703,2025-11-02,23:20:59,1974.99,Retail Galaxy,Retail,So Paulo Brazil,false,chargeback_fraud,87
TXN001357,ACC36271,2025-11-04,05:22:24,9759.73,International Wire Transfer,Financial Services,Cairo Egypt,false,skimming_attack,92
TXN001358,ACC30429,2025-10-20,15:21:25,6174.49,Premium Electronics,Electronics,Singapore,false,friendly_fraud,91
TXN001359,ACC86440,2025-10-17,08:44:02,1959.71,Trendy Wear,Fashion,Rome Italy,false,wire_fraud,75
TXN001360,ACC23850,2025-10-15,08:00:54,7754.99,SuperMart Online,Retail,Cairo Egypt,false,phishing_scam,88
TXN001361,ACC53142,2025-11-06,04:26:17,917.22,Money Withdrawal,Cash,Istanbul Turkey,false,card_not_present,87
TXN001362,ACC20817,2025-11-03,00:48:03,2003.67,Crypto Exchange Max,Cryptocurrency,Houston TX USA,false,phishing_scam,92
TXN001363,ACC71017,2025-10-20,08:52:48,5006.61,Digital Coin Trade,Cryptocurrency,Malta,false,wire_fraud,93
TXN001364,ACC72756,2025-10-31,22:24:25,1934.16,Poker Masters,Gambling,Singapore,false,account_takeover,88
TXN001365,ACC41351,2025-11-07,22:38:15,1630.86,Diamond Gallery,Jewelry,Mumbai India,false,unauthorized_transaction,97
TXN001366,ACC77028,2025-10-18,02:44:19,5465.44,Diamond Gallery,Jewelry,Seoul South Korea,false,recurring_fraud,92
TXN001367,ACC61259,2025-10-19,05:53:34,1850.44,Crypto Market Pro,Cryptocurrency,Mexico City Mexico,false,identity_theft,85
TXN001368,ACC62074,2025-10-27,02:08:36,525.88,Diamond Gallery,Jewelry,Mexico City Mexico,false,skimming_attack,85
TXN001369,ACC66916,2025-10-21,11:55:45,1952.53,Gold & Gems,Jewelry,Cairo Egypt,false,wire_fraud,91
TXN001370,ACC85115,2025-11-04,21:11:23,8387.27,Diamond Gallery,Jewelry,Mumbai India,true,card_testing,71
TXN001371,ACC66005,2025-10-20,03:23:19,5363.15,Hotel Booking Express,Travel,Chicago IL USA,false,account_takeover,92
TXN001372,ACC19413,2025-10-27,00:45:36,953.29,Travel Agency Pro,Travel,Singapore,false,recurring_fraud,98
TXN001373,ACC89600,2025-11-03,00:54:32,414.60,Electronics Express,Electronics,Tokyo Japan,false,synthetic_identity,97
TXN001374,ACC22969,2025-10-20,18:27:01,795.03,Cash Advance,Cash,Chicago IL USA,false,card_testing,78
TXN001375,ACC81563,2025-10-31,10:43:12,822.40,Travel Agency Pro,Travel,London UK,false,unauthorized_transaction,90
TXN001376,ACC21920,2025-11-06,11:37:58,3893.89,Designer Handbags,Fashion,Buenos Aires Argentina,false,stolen_card,89
TXN001377,ACC95377,2025-11-04,03:17:42,1967.62,Subscription Services Pro,Online Services,Mumbai India,false,phishing_scam,87
TXN001378,ACC84344,2025-11-13,02:33:33,1821.35,Shopping Express,Retail,Hong Kong,false,identity_theft,88
TXN001379,ACC70554,2025-10-16,23:36:09,2710.00,Travel Agency Pro,Travel,Toronto Canada,false,account_takeover,93
TXN001380,ACC70645,2025-11-06,08:22:56,2429.35,Subscription Services Pro,Online Services,So Paulo Brazil,false,stolen_card,92
TXN001381,ACC41788,2025-11-11,01:25:01,9269.45,Shopping Express,Retail,Nairobi Kenya,false,phishing_scam,95
TXN001382,ACC55354,2025-10-28,15:21:30,971.12,Fashion Elite,Fashion,Berlin Germany,false,skimming_attack,99
TXN001383,ACC74435,2025-11-09,15:45:31,1409.76,Poker Masters,Gambling,Dubai UAE,false,card_not_present,74
TXN001384,ACC77960,2025-10-23,17:50:29,181.70,Money Transfer Plus,Financial Services,Madrid Spain,false,recurring_fraud,91
TXN001385,ACC24208,2025-11-02,11:08:08,686.58,Tech Gadgets Pro,Electronics,Buenos Aires Argentina,false,skimming_attack,97
TXN001386,ACC43829,2025-11-10,09:36:04,1896.25,Digital World,Electronics,Chicago IL USA,true,skimming_attack,71
TXN001387,ACC22532,2025-10-20,06:01:26,322.55,ATM Withdrawal,Cash,Singapore,false,identity_theft,92
TXN001388,ACC39364,2025-11-12,07:31:56,1894.36,Style Boutique,Fashion,Melbourne Australia,false,skimming_attack,94
TXN001389,ACC54111,2025-11-03,23:42:39,557.89,Retail Galaxy,Retail,Singapore,false,skimming_attack,92
TXN001390,ACC55041,2025-11-11,13:54:03,350.15,Crypto Exchange Max,Cryptocurrency,Nairobi Kenya,true,counterfeit_merchant,99
TXN001391,ACC83738,2025-10-28,22:59:11,1963.11,Online Casino Games,Gambling,Chicago IL USA,false,card_testing,77
TXN001392,ACC28740,2025-11-06,01:09:18,1040.70,Luxury Fashion,Fashion,Cairo Egypt,false,duplicate_location,73
TXN001393,ACC47888,2025-10-28,10:53:30,1618.26,Electronics Express,Electronics,Mumbai India,true,stolen_card,99
TXN001394,ACC13973,2025-11-07,22:52:48,554.03,Hotel Booking Express,Travel,Moscow Russia,false,unauthorized_transaction,95
TXN001395,ACC96900,2025-11-07,06:55:42,116.35,Trendy Wear,Fashion,Istanbul Turkey,true,card_testing,88
TXN001396,ACC13798,2025-10-26,12:19:32,7493.68,Crypto Exchange Max,Cryptocurrency,Vancouver Canada,true,duplicate_location,93
TXN001397,ACC89361,2025-11-13,22:12:00,9006.31,Digital World,Electronics,Moscow Russia,false,recurring_fraud,95
TXN001398,ACC21728,2025-10-19,06:12:09,1755.66,Precious Stones Co,Jewelry,Cairo Egypt,false,recurring_fraud,94
TXN001399,ACC29361,2025-10-28,05:37:23,1799.34,ATM Withdrawal,Cash,Los Angeles CA USA,false,card_testing,99
TXN001400,ACC52007,2025-11-01,21:40:38,1440.51,Electronics Express,Electronics,Buenos Aires Argentina,false,wire_fraud,96
TXN001401,ACC55511,2025-11-02,19:59:10,1987.89,Digital Coin Trade,Cryptocurrency,Tokyo Japan,false,stolen_card,86
TXN001402,ACC93375,2025-10-19,02:36:32,8776.69,Airline Tickets Global,Travel,Cairo Egypt,false,synthetic_identity,87
TXN001403,ACC61302,2025-11-06,20:46:10,1405.57,Cloud Services,Online Services,Malta,false,unauthorized_transaction,86
TXN001404,ACC89750,2025-11-10,12:47:32,3051.76,Airline Tickets Global,Travel,Berlin Germany,false,card_not_present,79
TXN001405,ACC41050,2025-11-08,08:50:12,5798.63,Retail Galaxy,Retail,So Paulo Brazil,true,friendly_fraud,95
TXN001406,ACC64318,2025-11-05,00:02:32,263.24,Premium Electronics,Electronics,Madrid Spain,false,duplicate_location,93
